episode_name,dialogue,person_scene,filtered_words,stemmed_words,pos_tags,entities
Series 09 Episode 15 – The Valentino Submergence," I, I think it starts with good communication.",Amy,"['think', 'starts', 'good', 'communication']","['think', 'start', 'good', 'commun']","[('think', 'VERB'), ('starts', 'VERB'), ('good', 'ADJ'), ('communication', 'NOUN')]",[]
Series 09 Episode 15 – The Valentino Submergence," Rajesh, it’s perfectly normal to have doubts after breaking up with someone.",Amy,"['rajesh', 'perfectly', 'normal', 'doubts', 'breaking', 'someone']","['rajesh', 'perfectli', 'normal', 'doubt', 'break', 'someon']","[('rajesh', 'VERB'), ('perfectly', 'ADV'), ('normal', 'ADJ'), ('doubts', 'NOUN'), ('breaking', 'VERB'), ('someone', 'PRON')]",[]
Series 09 Episode 15 – The Valentino Submergence,Your friend is hurting.,Amy,"['friend', 'hurting']","['friend', 'hurt']","[('friend', 'NOUN'), ('hurting', 'VERB')]",[]
Series 09 Episode 15 – The Valentino Submergence," Oh. Uh, we-we have another caller. Hi. You’re on Fun with Flags.",Amy,"['oh', 'uh', 'wewe', 'another', 'caller', 'hi', 'youre', 'fun', 'flags']","['oh', 'uh', 'wew', 'anoth', 'caller', 'hi', 'your', 'fun', 'flag']","[('oh', 'INTJ'), ('uh', 'INTJ'), ('wewe', 'PROPN'), ('another', 'DET'), ('caller', 'NOUN'), ('hi', 'INTJ'), ('you', 'PRON'), ('re', 'VERB'), ('fun', 'NOUN'), ('flags', 'NOUN')]",[]
Series 09 Episode 15 – The Valentino Submergence," Look, I know you both feel bad about being alone, but sometimes the best thing you can do is take a little time for yourself, especially when you just got out of a relationship.",Amy,"['look', 'know', 'feel', 'bad', 'alone', 'sometimes', 'best', 'thing', 'take', 'little', 'time', 'especially', 'got', 'relationship']","['look', 'know', 'feel', 'bad', 'alon', 'sometim', 'best', 'thing', 'take', 'littl', 'time', 'especi', 'got', 'relationship']","[('look', 'AUX'), ('know', 'VERB'), ('feel', 'VERB'), ('bad', 'ADJ'), ('alone', 'ADV'), ('sometimes', 'ADV'), ('best', 'ADJ'), ('thing', 'NOUN'), ('take', 'VERB'), ('little', 'ADJ'), ('time', 'NOUN'), ('especially', 'ADV'), ('got', 'VERB'), ('relationship', 'NOUN')]",[]
Series 09 Episode 15 – The Valentino Submergence," Well, I, I wouldn’t say right away.",Amy,"['well', 'wouldnt', 'say', 'right', 'away']","['well', 'wouldnt', 'say', 'right', 'away']","[('well', 'INTJ'), ('would', 'AUX'), ('nt', 'PART'), ('say', 'VERB'), ('right', 'ADV'), ('away', 'ADV')]",[]
Series 09 Episode 15 – The Valentino Submergence," Oh, looks like we just lost Kripke.",Amy,"['oh', 'looks', 'like', 'lost', 'kripke']","['oh', 'look', 'like', 'lost', 'kripk']","[('oh', 'INTJ'), ('looks', 'VERB'), ('like', 'SCONJ'), ('lost', 'VERB'), ('kripke', 'NOUN')]",[]
Series 09 Episode 15 – The Valentino Submergence,Now?,Amy,[],[],[],[]
Series 09 Episode 15 – The Valentino Submergence,Now?,Amy,[],[],[],[]
Series 09 Episode 15 – The Valentino Submergence," Now? Oh, looks like we just lost Kripke.",Amy,"['oh', 'looks', 'like', 'lost', 'kripke']","['oh', 'look', 'like', 'lost', 'kripk']","[('oh', 'INTJ'), ('looks', 'VERB'), ('like', 'SCONJ'), ('lost', 'VERB'), ('kripke', 'NOUN')]",[]
Series 09 Episode 15 – The Valentino Submergence," I have an idea. Maybe someone in our audience would be interested in meeting Rajesh. Ladies, I can attest that he is a kind, handsome, intelligent…",Amy,"['idea', 'maybe', 'someone', 'audience', 'would', 'interested', 'meeting', 'rajesh', 'ladies', 'attest', 'kind', 'handsome', 'intelligent…']","['idea', 'mayb', 'someon', 'audienc', 'would', 'interest', 'meet', 'rajesh', 'ladi', 'attest', 'kind', 'handsom', 'intelligent…']","[('idea', 'NOUN'), ('maybe', 'ADV'), ('someone', 'PRON'), ('audience', 'NOUN'), ('would', 'AUX'), ('interested', 'ADJ'), ('meeting', 'NOUN'), ('rajesh', 'VERB'), ('ladies', 'NOUN'), ('attest', 'VERB'), ('kind', 'ADV'), ('handsome', 'ADJ'), ('intelligent', 'ADJ'), ('…', 'PUNCT')]",[]
Series 09 Episode 15 – The Valentino Submergence," …spoiled astrophysicist who not only… oh. Well, that was quick. Hi. You’re on Fun with Flags.",Amy,"['…spoiled', 'astrophysicist', 'only…', 'oh', 'well', 'quick', 'hi', 'youre', 'fun', 'flags']","['…spoil', 'astrophysicist', 'only…', 'oh', 'well', 'quick', 'hi', 'your', 'fun', 'flag']","[('…', 'PUNCT'), ('spoiled', 'VERB'), ('astrophysicist', 'NOUN'), ('only', 'ADV'), ('…', 'PUNCT'), ('oh', 'INTJ'), ('well', 'INTJ'), ('quick', 'INTJ'), ('hi', 'INTJ'), ('you', 'PRON'), ('re', 'VERB'), ('fun', 'NOUN'), ('flags', 'NOUN')]",[]
Series 09 Episode 15 – The Valentino Submergence," Hello, Kripke.",Amy,"['hello', 'kripke']","['hello', 'kripk']","[('hello', 'INTJ'), ('kripke', 'ADJ')]",[]
Series 09 Episode 15 – The Valentino Submergence,It really can.,Amy,['really'],['realli'],"[('really', 'ADV')]",[]
Series 09 Episode 15 – The Valentino Submergence," No, hold on, Rajesh. You know, you’re not being very sympathetic. You know first hand that breakups are hard.",Amy,"['hold', 'rajesh', 'know', 'youre', 'sympathetic', 'know', 'first', 'hand', 'breakups', 'hard']","['hold', 'rajesh', 'know', 'your', 'sympathet', 'know', 'first', 'hand', 'breakup', 'hard']","[('hold', 'VERB'), ('rajesh', 'NOUN'), ('know', 'VERB'), ('you', 'PRON'), ('re', 'VERB'), ('sympathetic', 'ADJ'), ('know', 'VERB'), ('first', 'ADJ'), ('hand', 'NOUN'), ('breakups', 'PROPN'), ('hard', 'ADV')]",[]
Series 09 Episode 15 – The Valentino Submergence,I’m just gonna push all the buttons.,Amy,"['im', 'gon', 'na', 'push', 'buttons']","['im', 'gon', 'na', 'push', 'button']","[('i', 'PRON'), ('m', 'AUX'), ('gon', 'VERB'), ('na', 'PART'), ('push', 'VERB'), ('buttons', 'NOUN')]",[]
Series 09 Episode 15 – The Valentino Submergence,Really?,Amy,['really'],['realli'],"[('really', 'ADV')]",[]
Series 09 Episode 15 – The Valentino Submergence,So do I.,Amy,[],[],[],[]
Series 09 Episode 15 – The Valentino Submergence,And a lovely Valentine’s Day.,Amy,"['lovely', 'valentines', 'day']","['love', 'valentin', 'day']","[('lovely', 'ADJ'), ('valentines', 'NOUN'), ('day', 'NOUN')]",[]
Series 09 Episode 15 – The Valentino Submergence," Interesting, and when would you use the singular?",Amy,"['interesting', 'would', 'use', 'singular']","['interest', 'would', 'use', 'singular']","[('interesting', 'ADJ'), ('would', 'AUX'), ('use', 'VERB'), ('singular', 'NOUN')]",[]
Series 09 Episode 16 – The Positive Negative Reaction,What?,Amy,[],[],[],[]
Series 09 Episode 16 – The Positive Negative Reaction,This is so exciting.,Amy,['exciting'],['excit'],"[('exciting', 'ADJ')]",[]
Series 09 Episode 16 – The Positive Negative Reaction,I wouldn’t make too much out of Howard not reacting the way you expected him to.,Amy,"['wouldnt', 'make', 'much', 'howard', 'reacting', 'way', 'expected']","['wouldnt', 'make', 'much', 'howard', 'react', 'way', 'expect']","[('would', 'AUX'), ('nt', 'PART'), ('make', 'VERB'), ('much', 'ADJ'), ('howard', 'ADJ'), ('reacting', 'VERB'), ('way', 'NOUN'), ('expected', 'VERB')]",[]
Series 09 Episode 16 – The Positive Negative Reaction," Hey, let’s go do something to get your mind off this.",Amy,"['hey', 'lets', 'go', 'something', 'get', 'mind']","['hey', 'let', 'go', 'someth', 'get', 'mind']","[('hey', 'INTJ'), ('lets', 'VERB'), ('go', 'VERB'), ('something', 'PRON'), ('get', 'VERB'), ('mind', 'NOUN')]",[]
Series 09 Episode 16 – The Positive Negative Reaction,Are you hungry? How about that sushi place you love?,Amy,"['hungry', 'sushi', 'place', 'love']","['hungri', 'sushi', 'place', 'love']","[('hungry', 'ADJ'), ('sushi', 'PROPN'), ('place', 'NOUN'), ('love', 'NOUN')]",[]
Series 09 Episode 16 – The Positive Negative Reaction," Maybe you should get a new doctor. What, he said you can’t laugh either?",Amy,"['maybe', 'get', 'new', 'doctor', 'said', 'cant', 'laugh', 'either']","['mayb', 'get', 'new', 'doctor', 'said', 'cant', 'laugh', 'either']","[('maybe', 'ADV'), ('get', 'VERB'), ('new', 'ADJ'), ('doctor', 'NOUN'), ('said', 'VERB'), ('ca', 'AUX'), ('nt', 'PART'), ('laugh', 'VERB'), ('either', 'ADV')]",[]
Series 09 Episode 16 – The Positive Negative Reaction,Think about all the fun things you get to do when you have a baby.,Amy,"['think', 'fun', 'things', 'get', 'baby']","['think', 'fun', 'thing', 'get', 'babi']","[('think', 'VERB'), ('fun', 'ADJ'), ('things', 'NOUN'), ('get', 'VERB'), ('baby', 'NOUN')]",[]
Series 09 Episode 16 – The Positive Negative Reaction," Oh, and I just found a new travel cup for Sheldon. It only lets out three at a time. So, when did you guys decide to get pregnant?",Amy,"['oh', 'found', 'new', 'travel', 'cup', 'sheldon', 'lets', 'three', 'time', 'guys', 'decide', 'get', 'pregnant']","['oh', 'found', 'new', 'travel', 'cup', 'sheldon', 'let', 'three', 'time', 'guy', 'decid', 'get', 'pregnant']","[('oh', 'INTJ'), ('found', 'VERB'), ('new', 'ADJ'), ('travel', 'NOUN'), ('cup', 'NOUN'), ('sheldon', 'NOUN'), ('lets', 'VERB'), ('three', 'NUM'), ('time', 'NOUN'), ('guys', 'NOUN'), ('decide', 'VERB'), ('get', 'VERB'), ('pregnant', 'ADJ')]","[('three', 'CARDINAL')]"
Series 09 Episode 16 – The Positive Negative Reaction," Yeah, tell us.",Amy,"['yeah', 'tell', 'us']","['yeah', 'tell', 'us']","[('yeah', 'INTJ'), ('tell', 'VERB'), ('us', 'PRON')]",[]
Series 09 Episode 16 – The Positive Negative Reaction," Me, me, me too. I’m a grown-up and I’ve done it.",Amy,"['im', 'grownup', 'ive', 'done']","['im', 'grownup', 'ive', 'done']","[('i', 'PRON'), ('m', 'VERB'), ('grownup', 'ADJ'), ('i', 'PRON'), ('ve', 'AUX'), ('done', 'VERB')]","[('grownup', 'PERSON')]"
Series 09 Episode 16 – The Positive Negative Reaction," Oh, that sounds juicy.",Amy,"['oh', 'sounds', 'juicy']","['oh', 'sound', 'juici']","[('oh', 'INTJ'), ('sounds', 'VERB'), ('juicy', 'ADJ')]",[]
Series 09 Episode 16 – The Positive Negative Reaction,What?,Amy,[],[],[],[]
Series 09 Episode 16 – The Positive Negative Reaction,How could you do that?,Amy,['could'],['could'],"[('could', 'AUX')]",[]
Series 09 Episode 16 – The Positive Negative Reaction,I do know what that’s like. I really do.,Amy,"['know', 'thats', 'like', 'really']","['know', 'that', 'like', 'realli']","[('know', 'VERB'), ('that', 'PRON'), ('s', 'VERB'), ('like', 'INTJ'), ('really', 'ADV')]",[]
Series 09 Episode 16 – The Positive Negative Reaction,Then why are we drinking?,Amy,['drinking'],['drink'],"[('drinking', 'VERB')]",[]
Series 09 Episode 16 – The Positive Negative Reaction," Oh, no. Sheldon’s drunk texting me.",Amy,"['oh', 'sheldons', 'drunk', 'texting']","['oh', 'sheldon', 'drunk', 'text']","[('oh', 'INTJ'), ('sheldons', 'NOUN'), ('drunk', 'ADJ'), ('texting', 'NOUN')]",[]
Series 09 Episode 16 – The Positive Negative Reaction,Would you like to sing karaoke with us.,Amy,"['would', 'like', 'sing', 'karaoke', 'us']","['would', 'like', 'sing', 'karaok', 'us']","[('would', 'AUX'), ('like', 'AUX'), ('sing', 'VERB'), ('karaoke', 'NOUN'), ('us', 'PRON')]",[]
Series 09 Episode 16 – The Positive Negative Reaction,He used a period instead of a question mark. He’s so wasted.,Amy,"['used', 'period', 'instead', 'question', 'mark', 'hes', 'wasted']","['use', 'period', 'instead', 'question', 'mark', 'he', 'wast']","[('used', 'VERB'), ('period', 'NOUN'), ('instead', 'ADV'), ('question', 'VERB'), ('mark', 'NOUN'), ('he', 'PRON'), ('s', 'AUX'), ('wasted', 'VERB')]",[]
Series 09 Episode 16 – The Positive Negative Reaction,Hi. How are you doing?,Amy,['hi'],['hi'],"[('hi', 'INTJ')]",[]
Series 09 Episode 17 – The Celebration Experimentation," So Sheldon, there’s something I’ve been wanting to talk about but I know it’s kind of a touchy subject.",Amy,"['sheldon', 'theres', 'something', 'ive', 'wanting', 'talk', 'know', 'kind', 'touchy', 'subject']","['sheldon', 'there', 'someth', 'ive', 'want', 'talk', 'know', 'kind', 'touchi', 'subject']","[('sheldon', 'NOUN'), ('there', 'PRON'), ('s', 'VERB'), ('something', 'PRON'), ('i', 'PRON'), ('ve', 'AUX'), ('wanting', 'VERB'), ('talk', 'NOUN'), ('know', 'VERB'), ('kind', 'ADV'), ('touchy', 'ADJ'), ('subject', 'NOUN')]","[('sheldon', 'PERSON')]"
Series 09 Episode 17 – The Celebration Experimentation," Well, your birthday’s coming up, and you’ve never let us celebrate it, and I was hoping maybe this year we could.",Amy,"['well', 'birthdays', 'coming', 'youve', 'never', 'let', 'us', 'celebrate', 'hoping', 'maybe', 'year', 'could']","['well', 'birthday', 'come', 'youv', 'never', 'let', 'us', 'celebr', 'hope', 'mayb', 'year', 'could']","[('well', 'ADV'), ('birthdays', 'NOUN'), ('coming', 'VERB'), ('you', 'PRON'), ('ve', 'AUX'), ('never', 'ADV'), ('let', 'VERB'), ('us', 'PRON'), ('celebrate', 'VERB'), ('hoping', 'VERB'), ('maybe', 'ADV'), ('year', 'NOUN'), ('could', 'AUX')]","[('maybe year', 'DATE')]"
Series 09 Episode 17 – The Celebration Experimentation," Okay, great, I mean, it doesn’t have to be a big party or anything. I was just, where’d he go?",Amy,"['okay', 'great', 'mean', 'doesnt', 'big', 'party', 'anything', 'whered', 'go']","['okay', 'great', 'mean', 'doesnt', 'big', 'parti', 'anyth', 'where', 'go']","[('okay', 'INTJ'), ('great', 'ADJ'), ('mean', 'VERB'), ('does', 'AUX'), ('nt', 'PART'), ('big', 'ADJ'), ('party', 'NOUN'), ('anything', 'PRON'), ('where', 'SCONJ'), ('d', 'NOUN'), ('go', 'NOUN')]",[]
Series 09 Episode 17 – The Celebration Experimentation,Sheldon?,Amy,['sheldon'],['sheldon'],"[('sheldon', 'NOUN')]","[('sheldon', 'PERSON')]"
Series 09 Episode 17 – The Celebration Experimentation,I’m sorry I brought it up.,Amy,"['im', 'sorry', 'brought']","['im', 'sorri', 'brought']","[('i', 'PRON'), ('m', 'VERB'), ('sorry', 'ADJ'), ('brought', 'VERB')]",[]
Series 09 Episode 17 – The Celebration Experimentation,But it’s the one day a year that’s just all about you.,Amy,"['one', 'day', 'year', 'thats']","['one', 'day', 'year', 'that']","[('one', 'NUM'), ('day', 'NOUN'), ('year', 'NOUN'), ('that', 'PRON'), ('s', 'VERB')]","[('one day year', 'DATE')]"
Series 09 Episode 17 – The Celebration Experimentation,Can you please just tell me why?,Amy,"['please', 'tell']","['pleas', 'tell']","[('please', 'INTJ'), ('tell', 'VERB')]",[]
Series 09 Episode 17 – The Celebration Experimentation,I’m sorry.,Amy,"['im', 'sorry']","['im', 'sorri']","[('i', 'PRON'), ('m', 'VERB'), ('sorry', 'ADJ')]",[]
Series 09 Episode 17 – The Celebration Experimentation,You realize none of those things would happen now?,Amy,"['realize', 'none', 'things', 'would', 'happen']","['realiz', 'none', 'thing', 'would', 'happen']","[('realize', 'VERB'), ('none', 'NOUN'), ('things', 'NOUN'), ('would', 'AUX'), ('happen', 'VERB')]",[]
Series 09 Episode 17 – The Celebration Experimentation," Well, you made my last birthday so memorable, I wanted to return the favour.",Amy,"['well', 'made', 'last', 'birthday', 'memorable', 'wanted', 'return', 'favour']","['well', 'made', 'last', 'birthday', 'memor', 'want', 'return', 'favour']","[('well', 'ADV'), ('made', 'VERB'), ('last', 'ADJ'), ('birthday', 'NOUN'), ('memorable', 'ADJ'), ('wanted', 'VERB'), ('return', 'VERB'), ('favour', 'ADV')]",[]
Series 09 Episode 17 – The Celebration Experimentation," Okay, so how do you feel about party balloons?",Amy,"['okay', 'feel', 'party', 'balloons']","['okay', 'feel', 'parti', 'balloon']","[('okay', 'INTJ'), ('feel', 'VERB'), ('party', 'NOUN'), ('balloons', 'NOUN')]",[]
Series 09 Episode 17 – The Celebration Experimentation," Well, I think they just want you to see it for the first time all decorated.",Amy,"['well', 'think', 'want', 'see', 'first', 'time', 'decorated']","['well', 'think', 'want', 'see', 'first', 'time', 'decor']","[('well', 'INTJ'), ('think', 'VERB'), ('want', 'VERB'), ('see', 'NOUN'), ('first', 'ADJ'), ('time', 'NOUN'), ('decorated', 'VERB')]","[('first', 'ORDINAL')]"
Series 09 Episode 17 – The Celebration Experimentation," Well, I’m, I’m sure they’ll ask you to give a speech, and that’s when you just tear ’em a new one. Have to say, you, you do look good in that suit.",Amy,"['well', 'im', 'im', 'sure', 'theyll', 'ask', 'give', 'speech', 'thats', 'tear', 'em', 'new', 'one', 'say', 'look', 'good', 'suit']","['well', 'im', 'im', 'sure', 'theyll', 'ask', 'give', 'speech', 'that', 'tear', 'em', 'new', 'one', 'say', 'look', 'good', 'suit']","[('well', 'INTJ'), ('i', 'PRON'), ('m', 'VERB'), ('i', 'PRON'), ('m', 'VERB'), ('sure', 'ADJ'), ('they', 'PRON'), ('ll', 'AUX'), ('ask', 'VERB'), ('give', 'VERB'), ('speech', 'NOUN'), ('that', 'PRON'), ('s', 'VERB'), ('tear', 'NOUN'), ('em', 'PRON'), ('new', 'ADJ'), ('one', 'NOUN'), ('say', 'VERB'), ('look', 'VERB'), ('good', 'ADJ'), ('suit', 'NOUN')]","[('one', 'CARDINAL')]"
Series 09 Episode 17 – The Celebration Experimentation," Maybe later I’ll, uh, get to see you in your birthday suit.",Amy,"['maybe', 'later', 'ill', 'uh', 'get', 'see', 'birthday', 'suit']","['mayb', 'later', 'ill', 'uh', 'get', 'see', 'birthday', 'suit']","[('maybe', 'ADV'), ('later', 'ADV'), ('ill', 'ADJ'), ('uh', 'INTJ'), ('get', 'AUX'), ('see', 'VERB'), ('birthday', 'NOUN'), ('suit', 'NOUN')]",[]
Series 09 Episode 17 – The Celebration Experimentation,Oh. Penny says everyone’s there. Are you ready?,Amy,"['oh', 'penny', 'says', 'everyones', 'ready']","['oh', 'penni', 'say', 'everyon', 'readi']","[('oh', 'INTJ'), ('penny', 'NOUN'), ('says', 'VERB'), ('everyones', 'NOUN'), ('ready', 'ADJ')]",[]
Series 09 Episode 17 – The Celebration Experimentation,Are you all right?,Amy,['right'],['right'],"[('right', 'INTJ')]",[]
Series 09 Episode 17 – The Celebration Experimentation," Oh, do you need a minute?",Amy,"['oh', 'need', 'minute']","['oh', 'need', 'minut']","[('oh', 'INTJ'), ('need', 'VERB'), ('minute', 'NOUN')]",[]
Series 09 Episode 17 – The Celebration Experimentation," Well, don’t you think I’m the one who should go in?",Amy,"['well', 'dont', 'think', 'im', 'one', 'go']","['well', 'dont', 'think', 'im', 'one', 'go']","[('well', 'INTJ'), ('do', 'AUX'), ('nt', 'PART'), ('think', 'VERB'), ('i', 'PRON'), ('m', 'VERB'), ('one', 'NUM'), ('go', 'VERB')]","[('one', 'CARDINAL')]"
Series 09 Episode 17 – The Celebration Experimentation," Well, I’ve, you know, seen him without pants on.",Amy,"['well', 'ive', 'know', 'seen', 'without', 'pants']","['well', 'ive', 'know', 'seen', 'without', 'pant']","[('well', 'INTJ'), ('i', 'PRON'), ('ve', 'AUX'), ('know', 'AUX'), ('seen', 'VERB'), ('without', 'ADP'), ('pants', 'NOUN')]",[]
Series 09 Episode 17 – The Celebration Experimentation," Well, he’s seen me without pants on.",Amy,"['well', 'hes', 'seen', 'without', 'pants']","['well', 'he', 'seen', 'without', 'pant']","[('well', 'INTJ'), ('he', 'PRON'), ('s', 'AUX'), ('seen', 'VERB'), ('without', 'ADP'), ('pants', 'NOUN')]",[]
Series 09 Episode 17 – The Celebration Experimentation," If I may, I, I’d like to propose a toast. Um, thank you all for coming tonight. I know it’s customary for the birthday boy to receive presents, but I feel like I got the greatest gift the day he was born.",Amy,"['may', 'id', 'like', 'propose', 'toast', 'um', 'thank', 'coming', 'tonight', 'know', 'customary', 'birthday', 'boy', 'receive', 'presents', 'feel', 'like', 'got', 'greatest', 'gift', 'day', 'born']","['may', 'id', 'like', 'propos', 'toast', 'um', 'thank', 'come', 'tonight', 'know', 'customari', 'birthday', 'boy', 'receiv', 'present', 'feel', 'like', 'got', 'greatest', 'gift', 'day', 'born']","[('may', 'AUX'), ('i', 'PRON'), ('d', 'NOUN'), ('like', 'INTJ'), ('propose', 'VERB'), ('toast', 'NOUN'), ('um', 'INTJ'), ('thank', 'VERB'), ('coming', 'VERB'), ('tonight', 'NOUN'), ('know', 'NOUN'), ('customary', 'ADJ'), ('birthday', 'NOUN'), ('boy', 'NOUN'), ('receive', 'VERB'), ('presents', 'NOUN'), ('feel', 'VERB'), ('like', 'SCONJ'), ('got', 'VERB'), ('greatest', 'ADJ'), ('gift', 'NOUN'), ('day', 'NOUN'), ('born', 'VERB')]","[('tonight', 'TIME')]"
